year,month,day,hour,Temperature,Relative Humidity,Heat_Index_Celsius,Simulated_Comfort_Temperature
2018,1,15,4,21.65,73.44,22.95812495,22.76517508
2018,1,15,5,21.47,74.12,22.77945088,24
2018,1,15,6,21.47,74.06,22.78842356,22.17116494
2018,1,15,7,23.29,66.81,24.53175051,24
2018,1,15,8,25.44,56.31,26.30402366,22.06574146
2018,1,15,9,28.15,50,28.619285,24
2018,1,15,10,31.78,40.12,31.98558218,24
2018,1,15,11,33.46,36,33.65292353,24
2018,1,15,12,34.34,33.62,34.47099075,24
2018,1,15,13,34.65,32.38,34.66674452,24
2018,1,15,14,34.4,32.44,34.31004016,24
2018,1,15,15,33.42,35,33.39680908,24
2018,1,15,16,31.42,44,32.14487047,24
2018,1,15,17,27.94,61.69,29.54784903,24
2018,1,15,18,26.21,66.25,27.43000261,24
2018,1,15,19,25.26,69.56,26.298101,24
2018,1,15,20,24.63,71,25.54031562,24
2018,1,15,21,24.16,70.75,25.04556539,24
2018,1,15,22,23.63,69.88,24.600146,24
2018,1,15,23,23.15,68.75,24.30918152,24
2018,1,16,0,22.58,67.88,24.03783113,24
2018,1,16,1,22,67.19,23.85091887,22.57685907
2018,1,16,2,21.5,66.62,23.76800545,24
2018,1,16,3,21.03,66.06,23.75890716,20.9383913
2018,1,16,4,20.63,65.5,23.81094313,20.71525137
2018,1,16,5,20.3,65.12,23.87717257,24
2018,1,16,6,20.11,64.62,23.96540924,24
2018,1,16,7,22.26,56.06,24.7397779,18.64604113
2018,1,16,8,24.84,48.25,25.7741873,24
2018,1,16,9,28.4,41.38,28.13137375,24
2018,1,16,10,32.3,31.31,31.32654918,24
2018,1,16,11,33.64,28.38,32.55932968,24
2018,1,16,12,34.15,27.5,33.06725823,24
2018,1,16,13,34.3,27.06,33.18825951,24
2018,1,16,14,34.05,27.38,32.92221062,24
2018,1,16,15,33.36,29.31,32.34720008,24
2018,1,16,16,31.7,37.12,31.39688808,24
2018,1,16,17,27.83,56.75,28.87442179,24
2018,1,16,18,25.9,58.81,26.78443917,24
2018,1,16,19,24.8,61.25,25.8245005,24
2018,1,16,20,23.98,62.69,25.18045998,24
2018,1,16,21,23.38,62.5,24.81763371,23.46339032
2018,1,16,22,22.96,61.69,24.65306918,20.57113287
2018,1,16,23,22.69,60.44,24.61806396,23.28275756
2018,1,17,0,22.44,59.44,24.59903386,18
2018,1,17,1,22.04,59.62,24.49642903,21.97305844
2018,1,17,2,21.58,60.31,24.37972138,23.2635316
2018,1,17,3,21.32,60.25,24.36564808,18.6787358
2018,1,17,4,21.15,59.88,24.39264653,24
2018,1,17,5,20.88,60.19,24.37250814,24
2018,1,17,6,20.49,61.44,24.28475274,23.29107187
2018,1,17,7,22.71,61.81,24.54450939,24
2018,1,17,8,25.96,42,26.25027161,24
2018,1,17,9,29.65,34.19,28.74668647,24
2018,1,17,10,32.06,29.88,30.86987343,24
2018,1,17,11,33.04,28.38,31.8265616,24
2018,1,17,12,33.55,27.62,32.33832011,24
2018,1,17,13,33.63,27.56,32.42757732,24
2018,1,17,14,33.28,28.12,32.0798415,24
2018,1,17,15,32.44,29.81,31.3002166,24
2018,1,17,16,30.55,37.25,30.00398868,24
2018,1,17,17,26.4,56.81,27.20517734,24
2018,1,17,18,24.4,63.88,25.46699014,24
2018,1,17,19,23.4,68.25,24.51855655,24
2018,1,17,20,22.62,71.25,23.74855673,24
2018,1,17,21,22,72.75,23.22169657,22.02181422
2018,1,17,22,21.48,72.75,22.98372887,18.51374665
2018,1,17,23,21.04,71.81,22.98162935,18
2018,1,18,0,20.62,70.56,23.09946355,18
2018,1,18,1,20.23,69.12,23.30941706,24
2018,1,18,2,19.83,67.44,23.60889129,23.8815109
2018,1,18,3,19.45,65.88,23.93105681,24
2018,1,18,4,19.03,64.75,24.24265355,21.03658948
2018,1,18,5,18.58,64.06,24.54954352,22.30067539
2018,1,18,6,18.22,63.5,24.83226612,24
2018,1,18,7,20.74,52.62,24.91089011,24
2018,1,18,8,23.42,42.81,25.18857804,24
2018,1,18,9,27.23,34.94,26.7808502,24
2018,1,18,10,31.15,27,29.62836411,24
2018,1,18,11,32.56,24.94,30.89691844,24
2018,1,18,12,33.26,23.88,31.54704968,24
2018,1,18,13,33.51,23.56,31.78819406,24
2018,1,18,14,33.26,24.06,31.56590896,24
2018,1,18,15,32.48,25.81,30.89597324,24
2018,1,18,16,30.69,33,29.69649871,24
2018,1,18,17,26.23,54.5,26.93403407,24
2018,1,18,18,23.97,60.88,25.22467716,20.5688942
2018,1,18,19,22.82,67,24.23702741,20.48331607
2018,1,18,20,21.92,71.62,23.32239668,24
2018,1,18,21,21.16,73.56,22.7467621,24
2018,1,18,22,20.5,73.19,22.64940424,24
2018,1,18,23,19.9,71.19,22.97730471,20.82776344
2018,1,19,0,19.34,69,23.45258244,18.92822731
2018,1,19,1,18.86,67.5,23.86889603,23.26092489
2018,1,19,2,18.42,67,24.15477937,21.59652034
2018,1,19,3,18.06,67,24.35333644,24
